N,P,K,temperature,humidity,ph,rainfall,label
101,15,51,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon
97,11,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon
90,27,51,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon
117,10,49,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon
99,30,54,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
82,8,49,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon
110,17,50,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon
102,6,55,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon
81,25,54,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon
111,28,45,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
103,18,52,29.54097171,92.91778307,6.163921248,21.9653077,muskmelon
113,19,49,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon
115,9,51,27.29035669,90.53330091,6.130160473,23.49535234,muskmelon
84,21,54,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon
107,7,47,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon
103,23,54,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
83,5,47,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
94,25,50,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
100,13,54,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon
98,19,46,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon
93,18,53,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon
111,22,48,29.47156259,90.77069618,6.668382766,28.75226067,muskmelon
102,17,51,27.0767265,90.14362622,6.74669542,24.4514648,muskmelon
80,8,55,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon
117,8,46,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
116,6,46,29.93061247,93.22980899,6.448792689,24.34814338,muskmelon
105,29,50,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon
106,18,53,28.03306461,91.47355778,6.274452811,21.17924769,muskmelon
120,5,47,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon
88,24,48,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon
82,29,45,29.78714005,94.65343534,6.327822962,27.8659442,muskmelon
96,26,48,28.57819995,92.86597437,6.212567211,27.5987178,muskmelon
96,13,46,29.48069921,90.33698678,6.640470863,26.0365768,muskmelon
109,5,46,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
116,11,47,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon
109,26,45,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
118,8,45,28.5854649,91.89216849,6.085682344,26.88372572,muskmelon
112,7,52,27.08808014,93.42402083,6.781050373,25.32159689,muskmelon
108,22,50,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon
103,23,53,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
118,24,54,28.96586565,90.71832938,6.566759102,22.25838137,muskmelon
92,23,45,28.87726019,92.48839665,6.170520518,24.44267592,muskmelon
116,10,52,29.17052093,94.19790371,6.012480351,22.06994464,muskmelon
87,10,50,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
85,6,48,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
119,9,45,28.68275966,92.50969311,6.150686364,29.11187663,muskmelon
93,30,49,28.92705913,91.39356832,6.438008153,23.20076686,muskmelon
119,5,51,27.99901833,91.64193051,6.547041903,23.28618248,muskmelon
102,23,46,27.59350075,91.79742953,6.399891457,24.84266123,muskmelon
99,28,51,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
106,27,46,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
101,18,49,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon
103,21,46,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon
98,14,53,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon
96,26,53,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon
93,23,55,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon
81,6,47,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
87,8,49,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
111,30,50,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon
93,14,52,28.50416396,93.46806467,6.565312653,24.20007242,muskmelon
102,8,54,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon
88,26,50,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon
113,16,53,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon
11,16,7,15.78144173,92.51077745,6.354006744,119.035002,orange
39,12,10,26.03097313,91.50819306,7.511755068,101.2847738,orange
33,13,12,13.36050601,91.35608208,7.335158382,111.2266885,orange
31,15,13,18.87957654,92.04304496,7.813916603,114.6659511,orange
40,21,10,29.47741671,91.57802915,7.129136941,111.1727497,orange
25,29,11,28.06903173,92.91487288,6.079998496,114.1339416,orange
22,8,9,25.66901098,92.04670813,7.408939392,112.5424199,orange
10,16,15,29.77149434,92.00719952,7.207991261,114.4161786,orange
11,28,11,30.55472573,90.90343769,7.189259647,106.0711985,orange
4,22,8,23.96147583,90.26408017,7.365338111,102.6958703,orange
18,30,12,23.98289638,91.5473145,7.455991072,118.4901697,orange
25,12,9,25.26052689,90.31153735,6.822282114,117.3695296,orange
31,24,15,31.08368929,90.14362642,7.028746406,109.6894658,orange
11,14,11,14.78003032,91.22062116,6.118430299,100.1961762,orange
28,19,15,26.56608303,94.45239715,6.285312759,116.3796525,orange
16,24,11,24.85903405,94.39000473,6.559236744,111.7803734,orange
18,22,5,34.51465139,93.63812684,7.163245982,103.5684926,orange
29,22,5,24.12188673,90.72351622,6.945562889,102.835632,orange
34,28,6,23.85340379,90.10522549,7.474710503,103.923226,orange
15,19,7,24.60297538,91.28408653,7.601189843,111.2948115,orange
33,16,7,15.63211033,94.25966183,7.561143224,101.4705704,orange
22,28,8,19.33516809,91.97978938,6.361671475,116.450422,orange
14,26,15,28.2620488,91.98317355,6.929216014,105.2132259,orange
40,8,8,22.67594476,93.36348717,7.477935216,110.3332655,orange
13,10,12,21.03200078,92.9641969,7.684420446,110.6823944,orange
40,22,9,33.23453301,91.06053924,7.825531916,115.7659902,orange
6,17,10,22.30318989,92.15987039,6.438668989,117.3688104,orange
23,16,10,11.50322938,94.8933184,6.946354724,115.5683776,orange
21,17,15,14.34320488,94.35734702,7.994465371,110.2223123,orange
33,25,7,33.1056981,93.48447453,7.434118807,119.1709113,orange
4,24,11,30.49183837,90.4582865,7.781988584,113.3302105,orange
14,28,15,30.25578031,92.03272799,6.052318465,116.7173125,orange
40,10,6,12.22816189,90.26457428,7.106650373,108.4161706,orange
33,24,13,10.01081312,90.22399223,6.22094286,119.3941064,orange
38,28,14,22.79196751,90.60901895,6.420457311,116.5084074,orange
32,28,9,20.18432263,90.65458473,6.969249676,116.8130969,orange
1,27,12,30.72119881,94.01331956,6.011302181,106.8118019,orange
27,14,15,24.35590861,92.39651663,6.600948788,119.6946577,orange
18,17,12,21.21306973,91.35349216,7.817846496,112.9834361,orange
12,25,14,10.78689755,91.38411917,6.8198271,117.5293447,orange
15,28,9,11.89925671,91.34663797,7.291405641,103.5771468,orange
17,23,10,22.56664172,93.37488907,7.598729065,109.8585753,orange
27,6,13,18.86883219,93.24688124,6.157135092,119.3936976,orange
14,15,12,17.34083741,93.04897191,7.1917274,112.7194284,orange
4,25,12,34.90665289,92.87820148,7.418761774,102.1906333,orange
31,6,14,24.53610067,91.90997228,6.488221135,115.9787989,orange
4,22,8,13.8377282,91.74780462,6.044167236,107.9873218,orange
7,6,12,22.3551049,93.52211892,6.010391864,101.5164589,orange
29,26,5,34.74004942,93.12316972,6.949838549,100.1967854,orange
26,17,5,11.54785707,94.14861001,7.907956251,108.8289171,orange
30,25,14,23.13338811,91.94670335,7.639788459,104.4224145,orange
31,10,5,29.98364695,94.55239717,7.53350946,115.3560318,orange
17,8,6,20.87947369,90.93756231,6.251586885,102.4550786,orange
6,22,14,17.24944623,91.13772765,6.543191814,112.5090516,orange
26,15,15,15.83388699,91.68293851,7.651225301,109.7571416,orange
31,21,8,23.01014302,91.11764246,6.708889665,112.6738296,orange
15,18,7,16.39624284,92.18151927,6.625538653,102.944161,orange
5,22,10,24.45132792,93.10527686,6.528354932,109.4711098,orange
16,6,7,31.87859192,91.15248149,6.450640306,105.3437825,orange
34,7,6,31.34920143,91.48247612,7.181907673,109.1549823,orange
21,24,9,18.05142392,90.03969587,7.016482298,111.7793889,orange
24,26,8,30.84835031,92.86773675,6.388617138,107.4142681,orange
38,7,9,22.45616931,91.52781832,7.57125447,118.0069295,orange
28,18,8,13.70319166,90.95589386,7.609348255,106.2944879,orange
22,17,8,20.48954522,93.72485075,7.137136973,111.8391951,orange
24,20,14,13.20844373,94.02769434,6.354022554,106.2696156,orange
4,9,9,32.31944397,93.67804556,6.196907944,117.6236473,orange
24,13,12,20.68185224,90.91510525,7.829507245,109.7513927,orange
29,10,10,31.52675982,90.50621806,6.395258356,113.1169398,orange
36,5,5,25.35467646,91.81183218,7.992041984,116.7555937,orange
8,10,12,17.66545409,91.69865887,6.583411671,110.6857506,orange
31,25,14,12.59093977,91.81668769,6.206053072,119.3916718,orange
19,18,12,11.86631922,93.68394562,6.976997772,106.060149,orange
6,25,12,11.03367937,92.22706805,6.562594972,112.7715925,orange
3,14,8,25.2990432,94.96419851,7.260416405,117.9733424,orange
28,25,10,32.23797837,90.15406807,6.460044778,104.7052254,orange
30,10,10,17.68408797,94.35815354,6.699164936,108.0638166,orange
34,14,15,10.2708877,90.19147747,7.401121811,106.6955204,orange
36,25,12,17.22034507,94.78797376,6.912033409,108.0054343,orange
5,12,12,19.667056,90.50096668,7.764040111,100.1737964,orange
10,19,5,10.35609594,93.75652041,7.796034006,101.1456947,orange
33,30,13,27.255435,91.71369387,6.969883483,101.139435,orange
6,9,15,34.5917846,92.13229786,6.730757538,115.5650287,orange
4,11,9,32.39523995,94.51768464,6.601395755,113.25373,orange
14,11,12,10.16431299,91.22320999,6.465913274,106.362551,orange
3,6,10,21.49118657,93.43949693,6.41354791,101.4819888,orange
9,22,5,16.53460397,94.76759975,6.475275337,110.0447896,orange
12,14,6,31.8520694,90.12220323,6.407715561,109.9455062,orange
12,5,14,28.04799508,90.00621688,6.550814117,117.1311498,orange
22,9,9,31.75048899,94.59551226,7.36220835,115.1989301,orange
2,25,15,29.07412717,93.27189064,7.36549204,100.7896871,orange
36,22,15,19.14381903,90.71037456,7.8546243,108.0230792,orange
28,12,10,16.14820285,91.4448027,7.995848977,107.4287664,orange
1,27,13,34.05296914,92.05811721,6.725600855,116.8020848,orange
39,11,13,34.51423957,90.56151463,7.786725333,118.3271968,orange
37,24,13,32.71748548,90.54608254,7.656978112,113.328978,orange
25,25,7,25.16296632,92.54736032,7.105904818,114.3117197,orange
16,15,15,27.68167318,94.47316879,7.199106204,113.9995146,orange
25,30,13,21.35093384,90.9492967,7.871063004,107.0862095,orange
22,30,12,11.69894639,93.25638873,7.566165721,103.2005992,orange
38,58,51,35.21462816,91.49725058,6.793245417,243.0745066,papaya
51,54,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya
62,47,52,38.4191628,91.14220381,6.751452932,119.2653877,papaya
67,56,49,35.33294932,92.11508608,6.560743093,235.6133585,papaya
51,54,46,42.92325255,90.07600528,6.938313356,196.2408242,papaya
67,64,51,33.83508569,92.85470152,6.991626158,203.4044028,papaya
30,60,53,33.20258348,92.76437927,6.977700268,197.5282582,papaya
58,46,52,23.48546973,93.71043692,6.833768535,191.7760562,papaya
49,66,49,29.33710543,90.81781439,6.739170045,202.0572747,papaya
61,69,45,40.21199348,94.50766912,6.993473247,186.6762324,papaya
40,55,54,42.13473976,91.70445386,6.757470637,197.402901,papaya
52,47,53,32.86316618,91.4618874,6.850663232,47.271547,papaya
63,67,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya
63,64,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya
47,51,51,36.32268069,93.06134398,6.98992719,141.1736926,papaya
36,46,47,37.13165026,94.60761797,6.69215564,172.4788062,papaya
70,50,54,38.4418717,93.63739039,6.544029776,77.71566883,papaya
48,47,53,32.66160599,90.78931681,6.927803911,78.85085502,papaya
70,66,47,27.92765919,91.55594211,6.721835879,149.9107557,papaya
50,47,48,39.01793345,91.48815629,6.99223441,105.8841531,papaya
68,45,54,32.51247398,94.65904123,6.704204398,51.07048113,papaya
38,53,51,38.72382798,91.72514851,6.702424548,62.62377075,papaya
67,55,50,43.30204933,92.83405443,6.641098708,110.562229,papaya
60,70,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya
36,70,51,40.78881819,92.90951393,6.563134737,132.7923586,papaya
64,54,48,23.19451074,91.40301608,6.502289473,206.3999208,papaya
53,51,45,32.68067385,92.61715632,6.800321319,248.8592986,papaya
32,67,49,34.28879307,93.61082872,6.721130543,127.2509777,papaya
36,62,49,39.30050027,94.16193416,6.574677594,120.9512466,papaya
43,62,52,39.73149053,91.12220596,6.919342407,122.7628653,papaya
55,55,52,39.23342464,91.25589286,6.519779583,64.4478499,papaya
44,64,53,27.34734861,94.17756725,6.687088098,40.35153141,papaya
50,60,53,40.76998685,92.09278584,6.747975732,209.8678411,papaya
54,50,53,26.26559543,90.79668055,6.65149129,59.49373381,papaya
45,57,46,28.12971499,93.3210737,6.502675132,117.8201907,papaya
35,69,51,34.2804607,90.55561637,6.825371185,98.54047745,papaya
30,68,50,33.7960155,93.00754254,6.99104104,182.026807,papaya
51,67,54,31.53243779,90.87394933,6.511624841,207.0735119,papaya
65,52,52,42.30495821,90.51431779,6.93172108,74.876786,papaya
31,55,54,24.63676897,90.61964344,6.712772333,218.2299187,papaya
62,47,53,28.28222883,91.37059792,6.63016515,179.2720807,papaya
42,63,46,24.48620746,92.98254537,6.761953186,183.49095,papaya
64,55,46,42.84609252,94.63548176,6.691202286,78.8099639,papaya
40,58,48,43.67549305,93.10887229,6.608667684,103.8235658,papaya
67,53,52,42.07213781,92.92203105,6.840802254,165.7412972,papaya
59,64,49,33.46873719,92.12746225,6.834808348,136.8277041,papaya
34,48,47,31.7018373,91.66232213,6.953439161,48.83810592,papaya
51,65,54,41.41968393,90.03863107,6.665024508,199.3096432,papaya
33,59,46,42.54744013,94.94482086,6.662875839,214.4103848,papaya
57,54,54,28.91842453,94.63676767,6.678695788,63.68794608,papaya
33,66,45,43.08022702,93.90305729,6.54277684,211.8529059,papaya
56,62,50,29.20300896,93.96834049,6.839443833,209.4083305,papaya
47,67,45,41.04224355,91.37258067,6.805277038,181.527598,papaya
32,68,48,25.62446619,93.18240298,6.762522087,97.26336657,papaya
37,63,49,35.32876402,91.06138506,6.678449318,163.9069365,papaya
57,46,47,24.42561272,92.27749066,6.577192175,63.35298768,papaya
43,60,51,31.18298415,90.21646909,6.734005648,54.01872359,papaya
47,62,48,31.88342554,91.3256535,6.524459342,79.27201575,papaya
32,55,55,42.93368602,91.1756748,6.501521192,246.3613268,papaya
56,60,50,23.11407669,94.31994776,6.758479569,231.5153161,papaya
55,67,49,24.87212063,93.90560147,6.676578778,135.1694525,papaya
54,57,53,43.36051537,93.35191636,6.941496806,114.778071,papaya
42,57,49,26.83054058,90.75379971,6.864143752,144.6656444,papaya
56,56,47,30.42012134,93.12659793,6.583528529,75.95295,papaya
63,63,55,28.64555584,93.22642604,6.751747609,115.8163936,papaya
53,64,52,32.50037548,93.47888842,6.893509446,71.73759526,papaya
62,64,52,43.03714283,94.6428898,6.720744449,41.5856585,papaya
63,67,52,30.10773379,90.34546355,6.827812549,75.24521981,papaya
44,48,45,23.69212243,93.61055571,6.912299695,87.53393983,papaya
44,61,48,35.67667332,93.30641944,6.586107335,141.3381168,papaya
67,47,45,27.71948962,94.43877142,6.827305908,82.83061083,papaya
70,61,52,35.26824831,92.38282957,6.821774589,149.8488208,papaya
42,47,54,23.16855863,90.78821158,6.656458831,161.6892093,papaya
55,47,54,33.08706051,92.25197542,6.770384816,88.1300769,papaya
61,52,51,37.4620912,90.44967809,6.933809743,172.3458448,papaya
40,61,55,38.73218907,94.73613484,6.579441304,218.142147,papaya
39,55,54,32.57720726,92.74889453,6.92791761,93.7942847,papaya
50,55,48,38.38231475,93.10378595,6.985804083,210.2735346,papaya
34,53,48,42.93605359,90.09448142,6.612429546,234.8466111,papaya
63,54,48,25.65492304,92.74501561,6.813383387,52.95477913,papaya
38,69,55,37.58899717,91.99740365,6.9677596,159.6577388,papaya
63,49,46,29.60718808,93.15642801,6.57398033,62.68710535,papaya
55,67,45,25.34756111,93.02871078,6.803094965,174.4012337,papaya
41,64,55,25.9300384,93.02357765,6.964955435,241.8202079,papaya
62,65,51,32.76795887,94.57377401,6.764213299,240.4795923,papaya
66,68,51,29.02328049,90.20396783,6.617703178,126.8069869,papaya
46,65,53,40.00439101,90.17015833,6.52711001,92.11877372,papaya
50,46,45,33.32315744,91.25271223,6.709668804,234.496633,papaya
65,50,47,31.22790131,94.94021378,6.620729882,46.44279118,papaya
45,70,52,26.68386496,92.9585411,6.583760499,62.50689682,papaya
63,50,49,24.70528368,90.14732171,6.676407337,108.4103158,papaya
51,59,47,38.2016825,93.97379963,6.751298936,218.0908814,papaya
55,62,55,36.56769731,93.79503425,6.867554147,104.4218596,papaya
70,57,51,26.05375792,93.69111672,6.742490027,240.6863901,papaya
49,46,45,31.29986342,92.76039164,6.986228647,54.77830202,papaya
33,57,46,40.10207731,94.35110201,6.979102243,149.1199989,papaya
45,54,47,38.58954491,91.58076549,6.825664782,102.2708231,papaya
68,59,51,41.31330062,91.1508798,6.617066674,239.7427554,papaya
56,51,48,37.03551903,91.79430166,6.551892638,188.5181422,papaya
40,47,48,23.0124018,91.07355541,6.598860305,208.3357976,papaya
35,18,35,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate
19,21,42,19.65690085,89.93701023,5.937649578,108.0458926,pomegranate
2,23,35,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate
3,19,35,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate
23,24,43,22.44581266,89.90147027,6.738016221,109.3905998,pomegranate
10,12,37,24.96273236,92.40501423,6.497366677,109.4169192,pomegranate
34,5,35,22.5526059,89.3259486,6.327673765,104.8955643,pomegranate
20,8,39,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate
3,23,36,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate
1,29,36,23.12808226,92.68328358,6.630646083,109.3930157,pomegranate
3,30,45,24.92639065,85.19098079,5.832525853,104.7693804,pomegranate
20,30,37,24.77464458,85.63608688,6.738993954,105.7595811,pomegranate
22,25,39,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate
40,26,44,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate
16,27,35,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
14,22,35,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate
13,22,45,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate
8,28,41,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate
23,24,45,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate
19,13,35,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate
21,10,37,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate
15,29,35,21.6602498,94.79397419,5.885638185,112.4349689,pomegranate
40,10,43,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate
30,16,37,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate
31,17,36,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate
29,22,35,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate
4,20,40,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
17,12,37,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate
27,18,43,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate
32,9,42,19.81069447,88.92944254,5.740338002,102.860084,pomegranate
17,9,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate
19,25,43,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate
12,5,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
32,10,43,18.91251245,87.74938524,6.608023872,111.2800516,pomegranate
38,5,35,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate
16,29,37,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate
37,29,39,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate
16,6,44,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate
5,17,44,24.692258,93.87030088,6.297907579,104.6735454,pomegranate
13,25,35,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate
1,5,43,20.12644921,87.59629625,6.965156738,108.065579,pomegranate
15,16,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
15,30,42,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate
23,7,36,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate
14,10,41,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
2,20,37,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate
6,14,42,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate
37,27,35,22.43377991,90.3396556,6.107054808,112.459697,pomegranate
31,19,43,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate
24,20,42,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate
16,14,42,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate
39,30,35,23.40981539,93.13277,6.749260456,105.2240743,pomegranate
3,23,41,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
20,19,35,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate
28,8,42,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate
34,24,42,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate
8,21,44,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate
27,15,41,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate
35,29,35,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate
10,14,41,23.89162561,89.61850203,6.535244251,104.617522,pomegranate
7,11,44,23.98598756,93.34236582,5.684995235,104.991282,pomegranate
17,26,39,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
26,5,39,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate
37,11,35,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate
9,20,36,24.45840036,86.10874614,6.322396027,111.3779693,pomegranate
31,21,43,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate
38,7,45,24.56811204,92.03009222,6.591302797,110.9633894,pomegranate
8,6,45,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate
18,19,41,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate
32,7,38,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate
34,5,35,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate
8,11,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate
37,28,45,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate
32,25,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate
10,12,35,19.0087067,88.83768149,6.897368477,108.6793978,pomegranate
4,13,39,24.35193812,90.88612388,6.152906502,105.529185,pomegranate
25,9,35,24.72235539,88.87651295,5.744361602,112.1926517,pomegranate
6,8,39,21.92513945,94.46485312,7.051654924,111.7162016,pomegranate
8,24,44,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate
32,24,39,18.09691127,90.42177379,6.924490731,104.88189,pomegranate
3,14,40,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate
5,11,43,23.22594,94.42971362,6.8444019,105.6917856,pomegranate
22,22,41,23.50128217,92.97527546,5.786058032,106.61905,pomegranate
1,20,37,19.44623085,89.02127045,5.627186257,106.1606833,pomegranate
15,13,35,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate
21,8,45,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate
40,18,35,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate
3,19,41,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate
11,27,43,19.38603815,86.79058496,5.767372539,109.9130984,pomegranate
19,20,45,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate
31,27,44,23.77989026,92.93386903,5.893332378,106.977723,pomegranate
19,15,39,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
10,23,40,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
40,8,42,20.89273273,91.07776977,6.269663963,104.4407083,pomegranate
33,18,36,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate
23,27,35,20.00218987,85.83618191,7.116538883,112.337046,pomegranate
32,19,40,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate
36,20,40,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate
25,19,40,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate
27,6,44,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate
105,16,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon
110,22,50,25.18780042,83.44621709,6.818261383,46.87420883,watermelon
118,23,46,25.29954705,81.77527562,6.37620108,57.04147057,watermelon
90,27,48,24.74631269,88.30866319,6.581587932,57.95826144,watermelon
115,10,46,26.58740671,81.32563243,6.932739726,41.87540028,watermelon
106,12,48,24.53442564,88.989272,6.140099215,49.11618732,watermelon
85,28,51,26.0713757,88.7285657,6.467095849,57.79652846,watermelon
94,14,49,25.96534238,89.77076659,6.849471704,59.46338556,watermelon
99,14,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon
90,21,53,24.41311871,89.81574032,6.039584629,44.07843475,watermelon
110,19,48,26.49195283,80.04678201,6.057697106,57.72799157,watermelon
103,7,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon
118,7,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon
110,15,45,26.74550678,83.9195902,6.251286661,40.794305,watermelon
96,10,55,25.7131428,80.22972777,6.190015912,43.08961827,watermelon
120,5,51,25.76484262,84.1726996,6.681606702,44.22066914,watermelon
112,22,53,26.79489868,89.64815231,6.51075991,57.74091817,watermelon
102,20,49,24.9004602,89.73524177,6.770278088,57.44942094,watermelon
84,28,55,26.80750629,88.22874955,6.429788073,58.79889057,watermelon
110,14,50,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
82,24,51,26.2148837,87.6883982,6.419052193,59.65590798,watermelon
91,17,54,24.9103226,86.97190046,6.237861736,49.48575692,watermelon
92,20,47,25.79448878,84.26830701,6.762471629,56.45229202,watermelon
81,27,46,25.26931156,87.55055105,6.612847999,40.12650421,watermelon
84,14,50,25.76402693,87.5931128,6.704688865,46.05122728,watermelon
92,15,55,25.85483596,89.13163965,6.049609892,46.85176955,watermelon
119,9,45,24.33528185,81.44030363,6.762030215,48.32113628,watermelon
103,16,46,25.37601283,80.99313508,6.65398725,57.23028471,watermelon
116,23,52,24.86094646,85.05318563,6.738030547,55.29563514,watermelon
112,7,55,24.71885473,88.94568335,6.095689937,48.45978627,watermelon
104,9,47,24.21495706,84.20576992,6.538006356,48.01138482,watermelon
109,14,52,25.81692236,82.043255,6.377427122,54.82963379,watermelon
102,21,54,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
95,8,52,24.13078816,84.84494575,6.649086972,51.19470197,watermelon
110,9,49,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
80,30,52,26.17668721,86.7295205,6.121168559,53.33484977,watermelon
99,13,51,26.03867719,84.6378378,6.031424482,44.3993381,watermelon
88,16,51,26.53259325,82.39053979,6.835268184,54.30660782,watermelon
108,10,54,26.81938687,87.8274604,6.551750306,46.06193778,watermelon
95,20,48,25.50405534,81.40297428,6.940236218,48.47833278,watermelon
110,26,48,26.20234499,80.38266489,6.87606733,56.47941847,watermelon
